Variable,Label,Code,Category,Frequency,Percent,Missing
crimimp,"IMPORTANCE OF CRIME ISSUE TO R",8.0,"DK",4.0,0.0,*
crimimp,"IMPORTANCE OF CRIME ISSUE TO R",9.0,"NA",5.0,0.0,*
criminfo,"HOW MUCH INFO DOES R HAVE ON CRIME ISSUE",0.0,"IAP",59115.0,0.99,*
criminfo,"HOW MUCH INFO DOES R HAVE ON CRIME ISSUE",1.0,"ALL INFO R NEEDS",55.0,0.0,
criminfo,"HOW MUCH INFO DOES R HAVE ON CRIME ISSUE",2.0,"MOST OF THE INFO",140.0,0.0,
criminfo,"HOW MUCH INFO DOES R HAVE ON CRIME ISSUE",3.0,"SOME INFO",228.0,0.0,
criminfo,"HOW MUCH INFO DOES R HAVE ON CRIME ISSUE",4.0,"VERY LITTLE INFO",53.0,0.0,
criminfo,"HOW MUCH INFO DOES R HAVE ON CRIME ISSUE",8.0,"DK",3.0,0.0,*
criminfo,"HOW MUCH INFO DOES R HAVE ON CRIME ISSUE",9.0,"NA",5.0,0.0,*
crimfirm,"HOW FIRM IS RS OPINION ON CRIME ISSUE",0.0,"IAP",59115.0,0.99,*
crimfirm,"HOW FIRM IS RS OPINION ON CRIME ISSUE",1.0,"CHANGE VERY LIKELY",10.0,0.0,
crimfirm,"HOW FIRM IS RS OPINION ON CRIME ISSUE",2.0,"SOMEWHAT LIKELY",74.0,0.0,
crimfirm,"HOW FIRM IS RS OPINION ON CRIME ISSUE",3.0,"SOMEWHAT UNLIKELY",134.0,0.0,
crimfirm,"HOW FIRM IS RS OPINION ON CRIME ISSUE",4.0,"CHANGE VERY UNLIKELY",251.0,0.0,
crimfirm,"HOW FIRM IS RS OPINION ON CRIME ISSUE",8.0,"DK",10.0,0.0,*
crimfirm,"HOW FIRM IS RS OPINION ON CRIME ISSUE",9.0,"NA",5.0,0.0,*
lawimp,"IMPORTANCE OF LAW ENFORCEMENT ISSUE TO R",0.0,"IAP",58610.0,0.98,*
lawimp,"IMPORTANCE OF LAW ENFORCEMENT ISSUE TO R",1.0,"ONE OF MOST IMP",349.0,0.01,
lawimp,"IMPORTANCE OF LAW ENFORCEMENT ISSUE TO R",2.0,"IMPORTANT",568.0,0.01,
lawimp,"IMPORTANCE OF LAW ENFORCEMENT ISSUE TO R",3.0,"NOT VERY IMP",59.0,0.0,
lawimp,"IMPORTANCE OF LAW ENFORCEMENT ISSUE TO R",4.0,"NOT IMPORTANT",6.0,0.0,
lawimp,"IMPORTANCE OF LAW ENFORCEMENT ISSUE TO R",8.0,"DK",5.0,0.0,*
lawimp,"IMPORTANCE OF LAW ENFORCEMENT ISSUE TO R",9.0,"NA",2.0,0.0,*
lawinfo,"HOW MUCH INFO DOES R HAVE ON LAW ISSUE",0.0,"IAP",58610.0,0.98,*
lawinfo,"HOW MUCH INFO DOES R HAVE ON LAW ISSUE",1.0,"ALL INFO R NEEDS",53.0,0.0,
lawinfo,"HOW MUCH INFO DOES R HAVE ON LAW ISSUE",2.0,"MOST OF THE INFO",218.0,0.0,
lawinfo,"HOW MUCH INFO DOES R HAVE ON LAW ISSUE",3.0,"SOME INFO",524.0,0.01,
lawinfo,"HOW MUCH INFO DOES R HAVE ON LAW ISSUE",4.0,"VERY LITTLE INFO",187.0,0.0,
lawinfo,"HOW MUCH INFO DOES R HAVE ON LAW ISSUE",8.0,"DK",6.0,0.0,*
lawinfo,"HOW MUCH INFO DOES R HAVE ON LAW ISSUE",9.0,"NA",1.0,0.0,*
lawfirm,"HOW FIRM IS RS OPINION ON LAW ISSUE",0.0,"IAP",58610.0,0.98,*
lawfirm,"HOW FIRM IS RS OPINION ON LAW ISSUE",1.0,"CHANGE VERY LIKELY",28.0,0.0,
lawfirm,"HOW FIRM IS RS OPINION ON LAW ISSUE",2.0,"SOMEWHAT LIKELY",283.0,0.0,
lawfirm,"HOW FIRM IS RS OPINION ON LAW ISSUE",3.0,"SOMEWHAT UNLIKELY",313.0,0.01,
lawfirm,"HOW FIRM IS RS OPINION ON LAW ISSUE",4.0,"CHANGE VERY UNLIKELY",343.0,0.01,
lawfirm,"HOW FIRM IS RS OPINION ON LAW ISSUE",8.0,"DK",20.0,0.0,*
lawfirm,"HOW FIRM IS RS OPINION ON LAW ISSUE",9.0,"NA",2.0,0.0,*
wirtap,"WIRETAPPING",0.0,"IAP",41567.0,0.7,*
wirtap,"WIRETAPPING",1.0,"APPROVE",3593.0,0.06,
wirtap,"WIRETAPPING",2.0,"DISAPPROVE",13629.0,0.23,
wirtap,"WIRETAPPING",8.0,"DK",753.0,0.01,*
wirtap,"WIRETAPPING",9.0,"NA",57.0,0.0,*
grass,"SHOULD MARIJUANA BE MADE LEGAL",0.0,"IAP",23453.0,0.39,*
grass,"SHOULD MARIJUANA BE MADE LEGAL",1.0,"LEGAL",9820.0,0.16,
grass,"SHOULD MARIJUANA BE MADE LEGAL",2.0,"NOT LEGAL",24436.0,0.41,
grass,"SHOULD MARIJUANA BE MADE LEGAL",8.0,"DK",1782.0,0.03,*
grass,"SHOULD MARIJUANA BE MADE LEGAL",9.0,"NA",108.0,0.0,*
grassy,"SHOULD MARIJUANA BE LEGAL-VERSION Y",0.0,"IAP",58828.0,0.99,*
grassy,"SHOULD MARIJUANA BE LEGAL-VERSION Y",1.0,"LEGAL",242.0,0.0,
grassy,"SHOULD MARIJUANA BE LEGAL-VERSION Y",2.0,"NOT LEGAL",501.0,0.01,
grassy,"SHOULD MARIJUANA BE LEGAL-VERSION Y",8.0,"DK",27.0,0.0,*
grassy,"SHOULD MARIJUANA BE LEGAL-VERSION Y",9.0,"NA",1.0,0.0,*
relig,"RS RELIGIOUS PREFERENCE",0.0,"IAP",0.0,0.0,*
relig,"RS RELIGIOUS PREFERENCE",1.0,"PROTESTANT",34597.0,0.58,
relig,"RS RELIGIOUS PREFERENCE",2.0,"CATHOLIC",14532.0,0.24,
relig,"RS RELIGIOUS PREFERENCE",3.0,"JEWISH",1195.0,0.02,
relig,"RS RELIGIOUS PREFERENCE",4.0,"NONE",6635.0,0.11,
relig,"RS RELIGIOUS PREFERENCE",5.0,"OTHER",1025.0,0.02,
relig,"RS RELIGIOUS PREFERENCE",6.0,"BUDDHISM",156.0,0.0,
relig,"RS RELIGIOUS PREFERENCE",7.0,"HINDUISM",76.0,0.0,
relig,"RS RELIGIOUS PREFERENCE",8.0,"OTHER EASTERN",34.0,0.0,
relig,"RS RELIGIOUS PREFERENCE",9.0,"MOSLEM/ISLAM",117.0,0.0,
relig,"RS RELIGIOUS PREFERENCE",10.0,"ORTHODOX-CHRISTIAN",105.0,0.0,
relig,"RS RELIGIOUS PREFERENCE",11.0,"CHRISTIAN",722.0,0.01,
relig,"RS RELIGIOUS PREFERENCE",12.0,"NATIVE AMERICAN",26.0,0.0,
relig,"RS RELIGIOUS PREFERENCE",13.0,"INTER-NONDENOMINATIONAL",128.0,0.0,
relig,"RS RELIGIOUS PREFERENCE",98.0,"DK",23.0,0.0,*
relig,"RS RELIGIOUS PREFERENCE",99.0,"NA",228.0,0.0,*
denom,"SPECIFIC DENOMINATION",0.0,"IAP",24304.0,0.41,*
denom,"SPECIFIC DENOMINATION",10.0,"AM BAPTIST ASSO",618.0,0.01,
denom,"SPECIFIC DENOMINATION",11.0,"AM BAPT CH IN USA",290.0,0.0,
denom,"SPECIFIC DENOMINATION",12.0,"NAT BAPT CONV OF AM",189.0,0.0,
denom,"SPECIFIC DENOMINATION",13.0,"NAT BAPT CONV USA",120.0,0.0,
denom,"SPECIFIC DENOMINATION",14.0,"SOUTHERN BAPTIST",3613.0,0.06,
denom,"SPECIFIC DENOMINATION",15.0,"OTHER BAPTISTS",791.0,0.01,
denom,"SPECIFIC DENOMINATION",18.0,"BAPTIST-DK WHICH",6078.0,0.1,
denom,"SPECIFIC DENOMINATION",20.0,"AFR METH EPISCOPAL",194.0,0.0,
denom,"SPECIFIC DENOMINATION",21.0,"AFR METH EP ZION",78.0,0.0,
denom,"SPECIFIC DENOMINATION",22.0,"UNITED METHODIST",2693.0,0.05,
denom,"SPECIFIC DENOMINATION",23.0,"OTHER METHODIST",140.0,0.0,
denom,"SPECIFIC DENOMINATION",28.0,"METHODIST-DK WHICH",2356.0,0.04,
denom,"SPECIFIC DENOMINATION",30.0,"AM LUTHERAN",550.0,0.01,
denom,"SPECIFIC DENOMINATION",31.0,"LUTH CH IN AMERICA",199.0,0.0,
denom,"SPECIFIC DENOMINATION",32.0,"LUTHERAN-MO SYNOD",634.0,0.01,
denom,"SPECIFIC DENOMINATION",33.0,"WI EVAN LUTH SYNOD",144.0,0.0,
denom,"SPECIFIC DENOMINATION",34.0,"OTHER LUTHERAN",146.0,0.0,
denom,"SPECIFIC DENOMINATION",35.0,"EVANGELICAL LUTH",269.0,0.0,
denom,"SPECIFIC DENOMINATION",38.0,"LUTHERAN-DK WHICH",1683.0,0.03,
denom,"SPECIFIC DENOMINATION",40.0,"PRESBYTERIAN C IN US",335.0,0.01,
denom,"SPECIFIC DENOMINATION",41.0,"UNITED PRES CH IN US",433.0,0.01,
denom,"SPECIFIC DENOMINATION",42.0,"OTHER PRESBYTERIAN",158.0,0.0,
denom,"SPECIFIC DENOMINATION",43.0,"PRESBYTERIAN, MERGED",166.0,0.0,
denom,"SPECIFIC DENOMINATION",48.0,"PRESBYTERIAN-DK WH",1135.0,0.02,
denom,"SPECIFIC DENOMINATION",50.0,"EPISCOPAL",1331.0,0.02,
denom,"SPECIFIC DENOMINATION",60.0,"OTHER",7491.0,0.13,
denom,"SPECIFIC DENOMINATION",70.0,"NO DENOMINATION",3101.0,0.05,
denom,"SPECIFIC DENOMINATION",98.0,"DK",56.0,0.0,*
denom,"SPECIFIC DENOMINATION",99.0,"NA",304.0,0.01,*
other,"OTHER PROTESTANT DENOMINATIONS",0.0,"IAP",51859.0,0.87,*
other,"OTHER PROTESTANT DENOMINATIONS",1.0,"Hungarian Reformed",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",2.0,"Evangelical Congregational",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",3.0,"Ind Bible, Bible, Bible Fellowship",25.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",5.0,"Church of Prophecy",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",6.0,"New Testament Christian",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",7.0,"Church of God, Saint & Christ",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",8.0,"Moravian",18.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",9.0,"Christian & Missionary Alliance",31.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",10.0,"Advent Christian",12.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",11.0,"Spiritualist",29.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",12.0,"Assembly of God",331.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",13.0,"Free Methodist",16.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",14.0,"Apostolic Faith",58.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",15.0,"African Methodist",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",16.0,"Free Will Baptist",87.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",17.0,"Eden Evangelist",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",18.0,"Holiness (Nazarene) ",31.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",19.0,"Baptist (Northern)",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",20.0,"Brethren Church, Brethren ",60.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",21.0,"Witness Holiness",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",22.0,"Brethren, Plymouth",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",23.0,"United Brethren, United Brethren in Christ",30.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",24.0,"Independent",46.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",25.0,"Christian Disciples ",6.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",26.0,"Christ in Christian Union ",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",27.0,"Open Bible",9.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",28.0,"Christian Catholic",6.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",29.0,"Christ Church Unity ",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",30.0,"Christ Adelphians",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",31.0,"Christian; Central Christian",538.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",32.0,"Christian Reform",101.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",33.0,"Christian Scientist ",70.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",34.0,"Church of Christ, Evangelical",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",35.0,"Church of Christ",648.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",36.0,"Churches of God(Except with Christ and Holiness)",308.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",37.0,"Church of God in Christ",65.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",38.0,"Church of God in Christ Holiness",21.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",39.0,"Church of the Living God",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",40.0,"Congregationalist, 1st Congreg",339.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",41.0,"Community Church",21.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",42.0,"Covenant",13.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",43.0,"Dutch Reform",27.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",44.0,"Disciples of Christ",102.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",45.0,"Evangelical, Evangelist",120.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",46.0,"Evangelical Reformed",9.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",47.0,"Evangelist Free Church",37.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",48.0,"First Church",11.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",49.0,"First Christian Disciples of Christ",12.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",50.0,"First Reformed",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",51.0,"First Christian",74.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",52.0,"Full Gospel",43.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",53.0,"Four Square Gospel",31.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",54.0,"Friends",13.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",55.0,"Holy Roller",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",56.0,"Holiness; Church of Holiness",183.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",57.0,"Pilgrim Holiness",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",58.0,"Jehovah's Witnesses",397.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",59.0,"LDS",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",60.0,"LDS--Mormon",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",61.0,"LDS--Reorganized",22.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",62.0,"LDS--Jesus Christ; Church of Jesus LDS",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",63.0,"Mennonite",46.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",64.0,"Mormon",714.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",65.0,"Nazarene",212.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",66.0,"Pentecostal Assembly of God",22.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",67.0,"Pentecostal Church of God",22.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",68.0,"Pentecostal",878.0,0.01,
other,"OTHER PROTESTANT DENOMINATIONS",69.0,"Pentecostal Holiness, Holiness Pentecostal",94.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",70.0,"Quaker",63.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",71.0,"Reformed",84.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",72.0,"Reformed United Church of Christ",8.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",73.0,"Reformed Church of Christ",7.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",74.0,"Religious Science",31.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",75.0,"Mind Science",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",76.0,"Salvation Army",24.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",77.0,"7th Day Adventist",227.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",78.0,"Sanctified, Sanctification",33.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",79.0,"United Holiness",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",80.0,"Unitarian, Universalist",160.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",81.0,"United Church of Christ",250.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",82.0,"United Church, Unity Church",13.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",83.0,"Wesleyan",44.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",84.0,"Wesleyan Methodist--Pilgrim",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",85.0,"Zion Union",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",86.0,"Zion Union Apostolic",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",87.0,"Zion Union Apostolic--Reformed",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",88.0,"Disciples of God",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",89.0,"Grace Reformed",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",90.0,"Holiness Church of God",6.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",91.0,"Evangelical Covenant",6.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",92.0,"Mission Covenant",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",93.0,"Missionary Baptist",82.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",94.0,"Swedish Mission",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",95.0,"Unity",44.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",96.0,"United Church of Christianity",13.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",97.0,"Other Fundamentalist",48.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",98.0,"Federated Church",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",99.0,"American Reform",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",100.0,"Grace Brethren",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",101.0,"Christ in God",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",102.0,"Charismatic",9.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",103.0,"Pentecostal Apostolic",10.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",104.0,"House of Prayer",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",105.0,"Latvian Lutheran",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",106.0,"Triumph Church of God",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",107.0,"Apostolic Christian",8.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",108.0,"Christ Cathedral of Truth",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",109.0,"Bible Missionary",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",110.0,"Calvary Bible",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",111.0,"Amish",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",112.0,"Evangelical Methodist",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",113.0,"Worldwide Church of God",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",114.0,"Church Universal and Triumphant",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",115.0,"Mennonite Brethren",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",116.0,"Church of the First Born",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",117.0,"Missionary Church",15.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",118.0,"The Way Ministry",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",119.0,"United Church of Canada",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",120.0,"Evangelical United Brethren",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",121.0,"The Church of God of Prophecy",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",122.0,"Chapel of Faith",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",123.0,"Polish National Church",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",124.0,"Faith Gospel Tabernacle",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",125.0,"Christian Calvary Chapel",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",126.0,"Carmelite",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",127.0,"Church of Daniel's Band",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",128.0,"Christian Tabernacle",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",129.0,"Living Word",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",130.0,"True Light Church of Christ",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",131.0,"Macedonia",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",132.0,"Brother of Christ",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",133.0,"Primitive Baptist",10.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",134.0,"Independent Fundamental Church of America",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",135.0,"Chinese Gospel Church",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",136.0,"New Age Spirituality",5.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",137.0,"New Song",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",138.0,"Apostolic Church",12.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",139.0,"Faith Christian",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",140.0,"People's Church",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",141.0,"New Birth Christian",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",142.0,"Unity School of Christianity",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",143.0,"Assyrian Evangelist Church",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",144.0,"Spirit of Christ",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",145.0,"Church of Jesus Christ of the Restoration",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",146.0,"Laotian Christian",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",148.0,"Schwenkfelder",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",149.0,"Polish Catholic",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",150.0,"Zwinglian",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",151.0,"World Overcomer Outreach Ministry",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",152.0,"Course in Miracles",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",153.0,"Unity of the Brethren",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",154.0,"Spirit Filled",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",155.0,"Christian Union",11.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",156.0,"Church of Living Christ",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",157.0,"Community of Christ",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",158.0,"New Hope Christian Fellowship",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",159.0,"Community Christian Fellowship",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",160.0,"Friends in Christ",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",161.0,"Hawaiian Ohana",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",162.0,"Reformed Church of Jesus Christ of Latter Day Saints",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",163.0,"Swedenurgian/Churches of the New Jerusalem",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",164.0,"Divine Science",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",165.0,"Church of the Living God",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",166.0,"United Christian",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",167.0,"Sanctuary",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",168.0,"Rain on Us Deliverance Ministries",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",169.0,"The Word Church",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",170.0,"Cornerstone Church",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",171.0,"Life Sanctuary",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",172.0,"Word of Faith Church",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",173.0,"Harvest Church",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",174.0,"Shephard's Chapel",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",175.0,"Greater New Testament Church",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",176.0,"Vineyard Church",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",177.0,"Real Life Ministries",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",178.0,"Cathedral of Joy",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",179.0,"Great Faith Ministries",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",180.0,"Shield of Faith Ministries",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",181.0,"Born Again",4.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",182.0,"Alliance",2.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",183.0,"Jacobite Apostolic",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",184.0,"Church of God of Israel",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",185.0,"Journeys",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",186.0,"National Progressive Baptist",3.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",187.0,"New Apostolic",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",188.0,"Metropolitan Community",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",189.0,"Family Life Church",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",190.0,"Faith Fellowship",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",191.0,"Faith Covenant",1.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",192.0,"New Thought",0.0,0.0,
other,"OTHER PROTESTANT DENOMINATIONS",193.0,"Free Spirit Ministry",0.0,0.0,
